x,y,z,Fault,Horizon,Segment,TriangleId,PointId,AttributeDisplacement,AttributeHeave,AttributeThrow,AttributeDisplacementDifference,AttributeGradients,AttributeRawDisplacement,AttributeRawHeave,AttributeRawThrow,AttributeFaultZone,AttributeJuxtaposition,AttributeFaultSealResults,AttributeAttribute,AttributeCustom
460501.219,5933624.204,1688.524,F6,TopC,0,10,15,63.631756190184454,52.59307986008531,35.81854752328417,0.0,0.0,79.7229207618866,70.06591698842776,35.55598613518604,0.0,79.59044560418533,0.0,0.0,0.0
460515.092,5933723.734,1682.136,F6,TopC,0,10,16,63.631756190184454,52.59307986008531,35.81854752328417,0.0,0.0,79.7229207618866,70.06591698842776,35.55598613518604,0.0,79.59044560418533,0.0,0.0,0.0
460481.398,5933524.908,1694.408,F6,TopC,0,11,14,61.422031105065706,50.76669230096886,34.574685217517285,0.0,0.0,63.23536172961816,52.05156086194086,35.90745720632239,0.0,79.05251889694546,0.0,0.0,0.0
460501.219,5933624.204,1688.524,F6,TopC,0,11,15,61.422031105065706,50.76669230096886,34.574685217517285,0.0,0.0,63.23536172961816,52.05156086194086,35.90745720632239,0.0,79.05251889694546,0.0,0.0,0.0
460447.382,5933626.329,1651.371,F6,TopC,0,11,0,61.422031105065706,50.76669230096886,34.574685217517285,0.0,0.0,63.23536172961816,52.05156086194086,35.90745720632239,0.0,79.05251889694546,0.0,0.0,0.0
460481.398,5933524.908,1694.408,F6,TopC,0,12,14,53.92185484657645,44.48856527443083,30.468573808400805,0.0,0.0,54.27657617191993,44.636845592020144,30.878702885172792,0.0,79.63693597471479,0.0,0.0,0.0
460434.865,5933526.745,1662.237,F6,TopC,0,12,1,53.92185484657645,44.48856527443083,30.468573808400805,0.0,0.0,54.27657617191993,44.636845592020144,30.878702885172792,0.0,79.63693597471479,0.0,0.0,0.0
460457.132,5933425.788,1699.568,F6,TopC,0,12,13,53.92185484657645,44.48856527443083,30.468573808400805,0.0,0.0,54.27657617191993,44.636845592020144,30.878702885172792,0.0,79.63693597471479,0.0,0.0,0.0
460434.865,5933526.745,1662.237,F6,TopC,0,13,1,49.67414722405124,40.847321218321106,28.266893209619134,0.0,0.0,49.62769498132901,40.771820356100186,28.294210173167787,0.0,80.83927799944286,0.0,0.0,0.0
460418.323,5933427.32,1672.566,F6,TopC,0,13,2,49.67414722405124,40.847321218321106,28.266893209619134,0.0,0.0,49.62769498132901,40.771820356100186,28.294210173167787,0.0,80.83927799944286,0.0,0.0,0.0
460457.132,5933425.788,1699.568,F6,TopC,0,13,13,49.67414722405124,40.847321218321106,28.266893209619134,0.0,0.0,49.62769498132901,40.771820356100186,28.294210173167787,0.0,80.83927799944286,0.0,0.0,0.0
460434.865,5933526.745,1662.237,F6,TopC,0,14,1,57.794027235196644,47.683325442736056,32.65654695133538,0.0,0.0,58.81244467762032,48.39673747486213,33.416447280678355,0.0,79.07272680785286,0.0,0.0,0.0
460481.398,5933524.908,1694.408,F6,TopC,0,14,14,57.794027235196644,47.683325442736056,32.65654695133538,0.0,0.0,58.81244467762032,48.39673747486213,33.416447280678355,0.0,79.07272680785286,0.0,0.0,0.0
460447.382,5933626.329,1651.371,F6,TopC,0,14,0,57.794027235196644,47.683325442736056,32.65654695133538,0.0,0.0,58.81244467762032,48.39673747486213,33.416447280678355,0.0,79.07272680785286,0.0,0.0,0.0
460510.632,5935825.545,1643.42,F6,TopC,1,0,7,79.37427895515665,61.93363996195794,49.64373475790869,0.0,0.0,79.49750553716592,62.01196204985345,49.74302142002535,0.0,75.17994727656333,0.0,0.0,0.0
460512.04,5935725.412,1628.968,F6,TopC,1,0,8,79.37427895515665,61.93363996195794,49.64373475790869,0.0,0.0,79.49750553716592,62.01196204985345,49.74302142002535,0.0,75.17994727656333,0.0,0.0,0.0
460569.441,5935823.224,1690.663,F6,TopC,1,0,51,79.37427895515665,61.93363996195794,49.64373475790869,0.0,0.0,79.49750553716592,62.01196204985345,49.74302142002535,0.0,75.17994727656333,0.0,0.0,0.0
460512.04,5935725.412,1628.968,F6,TopC,1,1,8,87.381052656868,68.2781472618119,54.53020236453066,0.0,0.0,87.55166145212765,68.32637243314262,54.74302223835934,0.0,70.33960128865328,0.0,0.0,0.0
460583.468,5935722.593,1686.211,F6,TopC,1,1,50,87.381052656868,68.2781472618119,54.53020236453066,0.0,0.0,87.55166145212765,68.32637243314262,54.74302223835934,0.0,70.33960128865328,0.0,0.0,0.0
460569.441,5935823.224,1690.663,F6,TopC,1,1,51,87.381052656868,68.2781472618119,54.53020236453066,0.0,0.0,87.55166145212765,68.32637243314262,54.74302223835934,0.0,70.33960128865328,0.0,0.0,0.0
460515.092,5933723.734,1682.136,F6,TopC,1,2,30,64.84842677450467,53.608615625592144,36.48883097381735,0.0,0.0,82.64520218432915,72.47005930968476,37.21724850968505,0.0,80.59772239004997,0.0,0.0,0.0
460458.052,5933725.985,1642.768,F6,TopC,1,2,28,64.84842677450467,53.608615625592144,36.48883097381735,0.0,0.0,82.64520218432915,72.47005930968476,37.21724850968505,0.0,80.59772239004997,0.0,0.0,0.0
460447.382,5933626.329,1651.371,F6,TopC,1,2,29,64.84842677450467,53.608615625592144,36.48883097381735,0.0,0.0,82.64520218432915,72.47005930968476,37.21724850968505,0.0,80.59772239004997,0.0,0.0,0.0
460513.489,5935525.199,1607.895,F6,TopC,1,3,10,102.26182818184866,79.3948935073964,64.45100765731378,0.0,0.0,102.25650082849502,79.3572156004796,64.48852080114985,0.0,59.07273015764872,0.0,0.0,0.0
460593.352,5935522.047,1673.018,F6,TopC,1,3,48,102.26182818184866,79.3948935073964,64.45100765731378,0.0,0.0,102.25650082849502,79.3572156004796,64.48852080114985,0.0,59.07273015764872,0.0,0.0,0.0
460590.899,5935622.222,1680.028,F6,TopC,1,3,49,102.26182818184866,79.3948935073964,64.45100765731378,0.0,0.0,102.25650082849502,79.3572156004796,64.48852080114985,0.0,59.07273015764872,0.0,0.0,0.0
460583.468,5935722.593,1686.211,F6,TopC,1,4,50,97.58473052963221,76.08798604921003,61.101538536408015,0.0,0.0,97.69541878280265,76.1109466387445,61.249504173108065,0.0,63.18450161869305,0.0,0.0,0.0
460513.306,5935625.284,1617.443,F6,TopC,1,4,9,97.58473052963221,76.08798604921003,61.101538536408015,0.0,0.0,97.69541878280265,76.1109466387445,61.249504173108065,0.0,63.18450161869305,0.0,0.0,0.0
460590.899,5935622.222,1680.028,F6,TopC,1,4,49,97.58473052963221,76.08798604921003,61.101538536408015,0.0,0.0,97.69541878280265,76.1109466387445,61.249504173108065,0.0,63.18450161869305,0.0,0.0,0.0
460512.04,5935725.412,1628.968,F6,TopC,1,5,8,93.48169488995528,73.0450908510366,58.337312091512246,0.0,0.0,93.61763836974828,73.02604106680153,58.57851695460042,0.0,66.3054501993729,0.0,0.0,0.0
460513.306,5935625.284,1617.443,F6,TopC,1,5,9,93.48169488995528,73.0450908510366,58.337312091512246,0.0,0.0,93.61763836974828,73.02604106680153,58.57851695460042,0.0,66.3054501993729,0.0,0.0,0.0
460583.468,5935722.593,1686.211,F6,TopC,1,5,50,93.48169488995528,73.0450908510366,58.337312091512246,0.0,0.0,93.61763836974828,73.02604106680153,58.57851695460042,0.0,66.3054501993729,0.0,0.0,0.0
460513.306,5935625.284,1617.443,F6,TopC,1,6,9,100.52525241804241,78.38074627110574,62.94271195059589,0.0,0.0,100.57503584183836,78.2213349259674,63.21950346368732,0.0,60.73814737260432,0.0,0.0,0.0
460513.489,5935525.199,1607.895,F6,TopC,1,6,10,100.52525241804241,78.38074627110574,62.94271195059589,0.0,0.0,100.57503584183836,78.2213349259674,63.21950346368732,0.0,60.73814737260432,0.0,0.0,0.0
460590.899,5935622.222,1680.028,F6,TopC,1,6,49,100.52525241804241,78.38074627110574,62.94271195059589,0.0,0.0,100.57503584183836,78.2213349259674,63.21950346368732,0.0,60.73814737260432,0.0,0.0,0.0
460450.468,5936428.386,1700.62,F6,TopC,1,7,1,0.070529855471918,0.0564944557412669,0.04222365431115213,0.0,0.0,2.1739758062087415,1.7456244933250624,1.2957481335450816,0.0,124.46177512579038,0.0,0.0,0.0
460428.634,5936529.326,1701.683,F6,TopC,1,7,58,0.070529855471918,0.0564944557412669,0.04222365431115213,0.0,0.0,2.1739758062087415,1.7456244933250624,1.2957481335450816,0.0,124.46177512579038,0.0,0.0,0.0
460430.286,5936529.261,1702.909,F6,TopC,1,7,0,0.070529855471918,0.0564944557412669,0.04222365431115213,0.0,0.0,2.1739758062087415,1.7456244933250624,1.2957481335450816,0.0,124.46177512579038,0.0,0.0,0.0
460551.158,5935924.024,1694.068,F6,TopC,1,8,52,70.22092988582403,54.79152499513795,43.91887729367622,0.0,0.0,70.33750651968393,54.81210926671203,44.07925749333674,0.0,80.42839060095571,0.0,0.0,0.0
460510.632,5935825.545,1643.42,F6,TopC,1,8,7,70.22092988582403,54.79152499513795,43.91887729367622,0.0,0.0,70.33750651968393,54.81210926671203,44.07925749333674,0.0,80.42839060095571,0.0,0.0,0.0
460569.441,5935823.224,1690.663,F6,TopC,1,8,51,70.22092988582403,54.79152499513795,43.91887729367622,0.0,0.0,70.33750651968393,54.81210926671203,44.07925749333674,0.0,80.42839060095571,0.0,0.0,0.0
460450.468,5936428.386,1700.62,F6,TopC,1,9,1,0.28513705400525197,0.2281301557283412,0.17105487895455299,0.0,0.0,2.4053525681190284,1.9302242881557496,1.4352534499806078,0.0,124.23515537750723,0.0,0.0,0.0
460448.447,5936428.466,1699.115,F6,TopC,1,9,57,0.28513705400525197,0.2281301557283412,0.17105487895455299,0.0,0.0,2.4053525681190284,1.9302242881557496,1.4352534499806078,0.0,124.23515537750723,0.0,0.0,0.0
460428.634,5936529.326,1701.683,F6,TopC,1,9,58,0.28513705400525197,0.2281301557283412,0.17105487895455299,0.0,0.0,2.4053525681190284,1.9302242881557496,1.4352534499806078,0.0,124.23515537750723,0.0,0.0,0.0
460448.447,5936428.466,1699.115,F6,TopC,1,10,57,1.418554307844114,1.1349454959004601,0.850996501542957,0.0,0.0,2.840176431727882,2.2744460411401946,1.7010008948073816,0.0,124.2837708684558,0.0,0.0,0.0
460450.468,5936428.386,1700.62,F6,TopC,1,10,1,1.418554307844114,1.1349454959004601,0.850996501542957,0.0,0.0,2.840176431727882,2.2744460411401946,1.7010008948073816,0.0,124.2837708684558,0.0,0.0,0.0
460468.513,5936327.596,1696.228,F6,TopC,1,10,2,1.418554307844114,1.1349454959004601,0.850996501542957,0.0,0.0,2.840176431727882,2.2744460411401946,1.7010008948073816,0.0,124.2837708684558,0.0,0.0,0.0
460471.541,5936327.476,1698.517,F6,TopC,1,11,56,6.302548139122837,5.006291124241241,3.8287285389936043,0.0,0.0,6.083636150668095,4.828196596412162,3.7010160393201588,0.0,121.13007471379069,0.0,0.0,0.0
460468.513,5936327.596,1696.228,F6,TopC,1,11,2,6.302548139122837,5.006291124241241,3.8287285389936043,0.0,0.0,6.083636150668095,4.828196596412162,3.7010160393201588,0.0,121.13007471379069,0.0,0.0,0.0
460482.59,5936226.963,1690.094,F6,TopC,1,11,3,6.302548139122837,5.006291124241241,3.8287285389936043,0.0,0.0,6.083636150668095,4.828196596412162,3.7010160393201588,0.0,121.13007471379069,0.0,0.0,0.0
460492.804,5936226.56,1698.031,F6,TopC,1,12,55,10.56425249313605,8.295731553698406,6.540968485454116,0.0,0.0,10.655602377991066,8.424044533444944,6.525006438043643,0.0,118.54224516589807,0.0,0.0,0.0
460471.541,5936327.476,1698.517,F6,TopC,1,12,56,10.56425249313605,8.295731553698406,6.540968485454116,0.0,0.0,10.655602377991066,8.424044533444944,6.525006438043643,0.0,118.54224516589807,0.0,0.0,0.0
460482.59,5936226.963,1690.094,F6,TopC,1,12,3,10.56425249313605,8.295731553698406,6.540968485454116,0.0,0.0,10.655602377991066,8.424044533444944,6.525006438043643,0.0,118.54224516589807,0.0,0.0,0.0
460471.541,5936327.476,1698.517,F6,TopC,1,13,56,3.268856288109813,2.596544423040602,1.985794171481982,0.0,0.0,3.4784709843009756,2.7783097187215966,2.0930031462444614,0.0,123.19263568050019,0.0,0.0,0.0
460448.447,5936428.466,1699.115,F6,TopC,1,13,57,3.268856288109813,2.596544423040602,1.985794171481982,0.0,0.0,3.4784709843009756,2.7783097187215966,2.0930031462444614,0.0,123.19263568050019,0.0,0.0,0.0
460468.513,5936327.596,1696.228,F6,TopC,1,13,2,3.268856288109813,2.596544423040602,1.985794171481982,0.0,0.0,3.4784709843009756,2.7783097187215966,2.0930031462444614,0.0,123.19263568050019,0.0,0.0,0.0
460465.613,5934025.921,1619.906,F6,TopC,1,14,25,69.42509598241058,56.72370434954066,40.028306447223365,0.0,0.0,71.34956428438363,58.244302088220344,41.21097625773364,0.0,89.31933220369069,0.0,0.0,0.0
460523.177,5934023.649,1660.574,F6,TopC,1,14,33,69.42509598241058,56.72370434954066,40.028306447223365,0.0,0.0,71.34956428438363,58.244302088220344,41.21097625773364,0.0,89.31933220369069,0.0,0.0,0.0
460525.006,5934123.655,1653.448,F6,TopC,1,14,34,69.42509598241058,56.72370434954066,40.028306447223365,0.0,0.0,71.34956428438363,58.244302088220344,41.21097625773364,0.0,89.31933220369069,0.0,0.0,0.0
460532.564,5934223.434,1647.33,F6,TopC,1,15,35,72.93844987390173,59.32376477204386,42.43475466264514,0.0,0.0,73.56406051621782,59.88882492442661,42.72000308109097,0.0,91.30684141026768,0.0,0.0,0.0
460472.809,5934225.792,1604.65,F6,TopC,1,15,23,72.93844987390173,59.32376477204386,42.43475466264514,0.0,0.0,73.56406051621782,59.88882492442661,42.72000308109097,0.0,91.30684141026768,0.0,0.0,0.0
460525.006,5934123.655,1653.448,F6,TopC,1,15,34,72.93844987390173,59.32376477204386,42.43475466264514,0.0,0.0,73.56406051621782,59.88882492442661,42.72000308109097,0.0,91.30684141026768,0.0,0.0,0.0
460561.225,5934422.459,1640.477,F6,TopC,1,16,37,61.35996371075336,49.7162584433018,35.96301979789507,0.0,0.0,63.972909815833326,51.85648493011254,37.46200849011284,0.0,93.3652768531033,0.0,0.0,0.0
460510.325,5934424.467,1603.54,F6,TopC,1,16,21,61.35996371075336,49.7162584433018,35.96301979789507,0.0,0.0,63.972909815833326,51.85648493011254,37.46200849011284,0.0,93.3652768531033,0.0,0.0,0.0
460545.826,5934322.989,1642.846,F6,TopC,1,16,36,61.35996371075336,49.7162584433018,35.96301979789507,0.0,0.0,63.972909815833326,51.85648493011254,37.46200849011284,0.0,93.3652768531033,0.0,0.0,0.0
460521.282,5935124.58,1589.859,F6,TopC,1,17,14,103.27945598415768,79.56985417507953,65.84287611382223,0.0,0.0,103.11001384862648,79.28591276049778,65.91975194139064,0.0,56.567459471729535,0.0,0.0,0.0
460596.637,5935221.684,1657.393,F6,TopC,1,17,45,103.27945598415768,79.56985417507953,65.84287611382223,0.0,0.0,103.11001384862648,79.28591276049778,65.91975194139064,0.0,56.567459471729535,0.0,0.0,0.0
460517.043,5935224.825,1591.22,F6,TopC,1,17,13,103.27945598415768,79.56985417507953,65.84287611382223,0.0,0.0,103.11001384862648,79.28591276049778,65.91975194139064,0.0,56.567459471729535,0.0,0.0,0.0
460521.282,5935124.58,1589.859,F6,TopC,1,18,14,102.33493153414804,78.8033063673301,65.28764904386954,0.0,0.0,102.21715513662328,78.54583076621017,65.41325535315731,0.0,57.26218178836825,0.0,0.0,0.0
460599.397,5935121.497,1655.019,F6,TopC,1,18,44,102.33493153414804,78.8033063673301,65.28764904386954,0.0,0.0,102.21715513662328,78.54583076621017,65.41325535315731,0.0,57.26218178836825,0.0,0.0,0.0
460596.637,5935221.684,1657.393,F6,TopC,1,18,45,102.33493153414804,78.8033063673301,65.28764904386954,0.0,0.0,102.21715513662328,78.54583076621017,65.41325535315731,0.0,57.26218178836825,0.0,0.0,0.0
460527.343,5934924.185,1588.667,F6,TopC,1,19,16,93.73398879041967,72.32001601544715,59.63116582868382,0.0,0.0,94.57621206789884,72.60622268397184,60.60524634221499,0.0,65.2388434670977,0.0,0.0,0.0
460598.858,5934921.363,1648.392,F6,TopC,1,19,42,93.73398879041967,72.32001601544715,59.63116582868382,0.0,0.0,94.57621206789884,72.60622268397184,60.60524634221499,0.0,65.2388434670977,0.0,0.0,0.0
460600.479,5935021.377,1652.02,F6,TopC,1,19,43,93.73398879041967,72.32001601544715,59.63116582868382,0.0,0.0,94.57621206789884,72.60622268397184,60.60524634221499,0.0,65.2388434670977,0.0,0.0,0.0
460594.681,5935321.839,1660.929,F6,TopC,1,20,46,105.09182972820182,81.07639140258345,66.86487443162109,0.0,0.0,104.98760958863323,80.93920133062,66.86724322252627,0.0,56.12717926446999,0.0,0.0,0.0
460593.899,5935421.948,1666.357,F6,TopC,1,20,47,105.09182972820182,81.07639140258345,66.86487443162109,0.0,0.0,104.98760958863323,80.93920133062,66.86724322252627,0.0,56.12717926446999,0.0,0.0,0.0
460513.744,5935325.033,1593.918,F6,TopC,1,20,12,105.09182972820182,81.07639140258345,66.86487443162109,0.0,0.0,104.98760958863323,80.93920133062,66.86724322252627,0.0,56.12717926446999,0.0,0.0,0.0
460596.637,5935221.684,1657.393,F6,TopC,1,21,45,104.09605132385688,80.19898580131391,66.36347321877975,0.0,0.0,103.94882918242187,79.99196429861499,66.3824996295484,0.0,56.18205895897677,0.0,0.0,0.0
460594.681,5935321.839,1660.929,F6,TopC,1,21,46,104.09605132385688,80.19898580131391,66.36347321877975,0.0,0.0,103.94882918242187,79.99196429861499,66.3824996295484,0.0,56.18205895897677,0.0,0.0,0.0
460517.043,5935224.825,1591.22,F6,TopC,1,21,13,104.09605132385688,80.19898580131391,66.36347321877975,0.0,0.0,103.94882918242187,79.99196429861499,66.3824996295484,0.0,56.18205895897677,0.0,0.0,0.0
460594.681,5935321.839,1660.929,F6,TopC,1,22,46,104.84399454695125,80.88519117122037,66.7071888311618,0.0,0.0,104.73360313182609,80.66398694929444,66.80149964963552,0.0,56.030497234929726,0.0,0.0,0.0
460513.744,5935325.033,1593.918,F6,TopC,1,22,12,104.84399454695125,80.88519117122037,66.7071888311618,0.0,0.0,104.73360313182609,80.66398694929444,66.80149964963552,0.0,56.030497234929726,0.0,0.0,0.0
460517.043,5935224.825,1591.22,F6,TopC,1,22,13,104.84399454695125,80.88519117122037,66.7071888311618,0.0,0.0,104.73360313182609,80.66398694929444,66.80149964963552,0.0,56.030497234929726,0.0,0.0,0.0
460593.899,5935421.948,1666.357,F6,TopC,1,23,47,104.80390959133283,81.04524314045234,66.44943965101005,0.0,0.0,104.71084980556068,80.81760811577765,66.57973150035549,0.0,56.38825845364522,0.0,0.0,0.0
460513.205,5935425.132,1599.921,F6,TopC,1,23,11,104.80390959133283,81.04524314045234,66.44943965101005,0.0,0.0,104.71084980556068,80.81760811577765,66.57973150035549,0.0,56.38825845364522,0.0,0.0,0.0
460513.744,5935325.033,1593.918,F6,TopC,1,23,12,104.80390959133283,81.04524314045234,66.44943965101005,0.0,0.0,104.71084980556068,80.81760811577765,66.57973150035549,0.0,56.38825845364522,0.0,0.0,0.0
460513.489,5935525.199,1607.895,F6,TopC,1,24,10,103.50697025523725,80.36160732501436,65.23576442074368,0.0,0.0,103.4660446958533,80.13307433375377,65.45126401509877,0.0,57.78873171344435,0.0,0.0,0.0
460513.205,5935425.132,1599.921,F6,TopC,1,24,11,103.50697025523725,80.36160732501436,65.23576442074368,0.0,0.0,103.4660446958533,80.13307433375377,65.45126401509877,0.0,57.78873171344435,0.0,0.0,0.0
460593.352,5935522.047,1673.018,F6,TopC,1,24,48,103.50697025523725,80.36160732501436,65.23576442074368,0.0,0.0,103.4660446958533,80.13307433375377,65.45126401509877,0.0,57.78873171344435,0.0,0.0,0.0
460513.205,5935425.132,1599.921,F6,TopC,1,25,11,104.30049561176888,80.65595128547142,66.1302571225629,0.0,0.0,104.20365866645169,80.54889826346594,66.10773499849587,0.0,56.968731282214776,0.0,0.0,0.0
460593.899,5935421.948,1666.357,F6,TopC,1,25,47,104.30049561176888,80.65595128547142,66.1302571225629,0.0,0.0,104.20365866645169,80.54889826346594,66.10773499849587,0.0,56.968731282214776,0.0,0.0,0.0
460593.352,5935522.047,1673.018,F6,TopC,1,25,48,104.30049561176888,80.65595128547142,66.1302571225629,0.0,0.0,104.20365866645169,80.54889826346594,66.10773499849587,0.0,56.968731282214776,0.0,0.0,0.0
460472.809,5934225.792,1604.65,F6,TopC,1,26,23,73.02819036072665,59.447176275960196,42.41638622251363,0.0,0.0,73.75270188496663,60.063469541339764,42.79999622002625,0.0,90.62932289251171,0.0,0.0,0.0
460464.902,5934126.027,1610.608,F6,TopC,1,26,24,73.02819036072665,59.447176275960196,42.41638622251363,0.0,0.0,73.75270188496663,60.063469541339764,42.79999622002625,0.0,90.62932289251171,0.0,0.0,0.0
460525.006,5934123.655,1653.448,F6,TopC,1,26,34,73.02819036072665,59.447176275960196,42.41638622251363,0.0,0.0,73.75270188496663,60.063469541339764,42.79999622002625,0.0,90.62932289251171,0.0,0.0,0.0
460464.902,5934126.027,1610.608,F6,TopC,1,27,24,71.85536216303232,58.49245832025899,41.73518169642133,0.0,0.0,73.01453136146885,59.51528994414934,42.29698593351492,0.0,89.94849390409627,0.0,0.0,0.0
460465.613,5934025.921,1619.906,F6,TopC,1,27,25,71.85536216303232,58.49245832025899,41.73518169642133,0.0,0.0,73.01453136146885,59.51528994414934,42.29698593351492,0.0,89.94849390409627,0.0,0.0,0.0
460525.006,5934123.655,1653.448,F6,TopC,1,27,34,71.85536216303232,58.49245832025899,41.73518169642133,0.0,0.0,73.01453136146885,59.51528994414934,42.29698593351492,0.0,89.94849390409627,0.0,0.0,0.0
460463.829,5933825.836,1635.035,F6,TopC,1,28,27,66.36987539337383,54.7262392400929,37.54995470527342,0.0,0.0,70.56185950573384,57.957578660226886,40.24774259626412,0.0,84.73505898096141,0.0,0.0,0.0
460521.956,5933823.542,1675.348,F6,TopC,1,28,31,66.36987539337383,54.7262392400929,37.54995470527342,0.0,0.0,70.56185950573384,57.957578660226886,40.24774259626412,0.0,84.73505898096141,0.0,0.0,0.0
460523.592,5933923.555,1668.087,F6,TopC,1,28,32,66.36987539337383,54.7262392400929,37.54995470527342,0.0,0.0,70.56185950573384,57.957578660226886,40.24774259626412,0.0,84.73505898096141,0.0,0.0,0.0
460463.829,5933825.836,1635.035,F6,TopC,1,29,27,65.71956583161483,54.32876507550015,36.979002399565495,0.0,0.0,69.70117204381039,57.35636305250842,39.60424572457431,0.0,81.84250597003143,0.0,0.0,0.0
460458.052,5933725.985,1642.768,F6,TopC,1,29,28,65.71956583161483,54.32876507550015,36.979002399565495,0.0,0.0,69.70117204381039,57.35636305250842,39.60424572457431,0.0,81.84250597003143,0.0,0.0,0.0
460515.092,5933723.734,1682.136,F6,TopC,1,29,30,65.71956583161483,54.32876507550015,36.979002399565495,0.0,0.0,69.70117204381039,57.35636305250842,39.60424572457431,0.0,81.84250597003143,0.0,0.0,0.0
460521.956,5933823.542,1675.348,F6,TopC,1,30,31,66.12881652606406,54.527470669786716,37.41357130097837,0.0,0.0,70.41728110001293,57.90028937052605,40.076741959397616,0.0,83.29272210867202,0.0,0.0,0.0
460463.829,5933825.836,1635.035,F6,TopC,1,30,27,66.12881652606406,54.527470669786716,37.41357130097837,0.0,0.0,70.41728110001293,57.90028937052605,40.076741959397616,0.0,83.29272210867202,0.0,0.0,0.0
460515.092,5933723.734,1682.136,F6,TopC,1,30,30,66.12881652606406,54.527470669786716,37.41357130097837,0.0,0.0,70.41728110001293,57.90028937052605,40.076741959397616,0.0,83.29272210867202,0.0,0.0,0.0
460523.177,5934023.649,1660.574,F6,TopC,1,31,33,66.74906834133077,54.80157582281972,38.10807541416106,0.0,0.0,70.0703539937701,57.38738258601641,40.2059929040676,0.0,87.42240663477969,0.0,0.0,0.0
460466.323,5933925.815,1628.035,F6,TopC,1,31,26,66.74906834133077,54.80157582281972,38.10807541416106,0.0,0.0,70.0703539937701,57.38738258601641,40.2059929040676,0.0,87.42240663477969,0.0,0.0,0.0
460523.592,5933923.555,1668.087,F6,TopC,1,31,32,66.74906834133077,54.80157582281972,38.10807541416106,0.0,0.0,70.0703539937701,57.38738258601641,40.2059929040676,0.0,87.42240663477969,0.0,0.0,0.0
460465.613,5934025.921,1619.906,F6,TopC,1,32,25,67.78222939510874,55.38140186849751,39.0810817257036,0.0,0.0,70.3681693564157,57.534996385770796,40.513978898335715,0.0,88.48847404116714,0.0,0.0,0.0
460466.323,5933925.815,1628.035,F6,TopC,1,32,26,67.78222939510874,55.38140186849751,39.0810817257036,0.0,0.0,70.3681693564157,57.534996385770796,40.513978898335715,0.0,88.48847404116714,0.0,0.0,0.0
460523.177,5934023.649,1660.574,F6,TopC,1,32,33,67.78222939510874,55.38140186849751,39.0810817257036,0.0,0.0,70.3681693564157,57.534996385770796,40.513978898335715,0.0,88.48847404116714,0.0,0.0,0.0
460466.323,5933925.815,1628.035,F6,TopC,1,33,26,66.23287063799626,54.37777294014584,37.81337016214621,0.0,0.0,70.1349174148031,57.5282432906446,40.1172476125385,0.0,86.19036275132748,0.0,0.0,0.0
460463.829,5933825.836,1635.035,F6,TopC,1,33,27,66.23287063799626,54.37777294014584,37.81337016214621,0.0,0.0,70.1349174148031,57.5282432906446,40.1172476125385,0.0,86.19036275132748,0.0,0.0,0.0
460523.592,5933923.555,1668.087,F6,TopC,1,33,32,66.23287063799626,54.37777294014584,37.81337016214621,0.0,0.0,70.1349174148031,57.5282432906446,40.1172476125385,0.0,86.19036275132748,0.0,0.0,0.0
460510.325,5934424.467,1603.54,F6,TopC,1,34,21,63.99373298534006,52.0407107229573,37.24194260304473,0.0,0.0,66.07476343170904,53.69044301009692,38.51200606256236,0.0,93.20138359722455,0.0,0.0,0.0
460491.261,5934325.142,1603.809,F6,TopC,1,34,22,63.99373298534006,52.0407107229573,37.24194260304473,0.0,0.0,66.07476343170904,53.69044301009692,38.51200606256236,0.0,93.20138359722455,0.0,0.0,0.0
460545.826,5934322.989,1642.846,F6,TopC,1,34,36,63.99373298534006,52.0407107229573,37.24194260304473,0.0,0.0,66.07476343170904,53.69044301009692,38.51200606256236,0.0,93.20138359722455,0.0,0.0,0.0
460532.564,5934223.434,1647.33,F6,TopC,1,35,35,70.80734693838396,57.590453336576886,41.19490338549458,0.0,0.0,71.88372286347754,58.5029776759741,41.76925495051042,0.0,92.04057892303513,0.0,0.0,0.0
460491.261,5934325.142,1603.809,F6,TopC,1,35,22,70.80734693838396,57.590453336576886,41.19490338549458,0.0,0.0,71.88372286347754,58.5029776759741,41.76925495051042,0.0,92.04057892303513,0.0,0.0,0.0
460472.809,5934225.792,1604.65,F6,TopC,1,35,23,70.80734693838396,57.590453336576886,41.19490338549458,0.0,0.0,71.88372286347754,58.5029776759741,41.76925495051042,0.0,92.04057892303513,0.0,0.0,0.0
460491.261,5934325.142,1603.809,F6,TopC,1,36,22,67.12492653829476,54.58704659531895,39.064179330582974,0.0,0.0,68.71170454559507,55.905942977143994,39.947757443455934,0.0,92.74633707660041,0.0,0.0,0.0
460532.564,5934223.434,1647.33,F6,TopC,1,36,35,67.12492653829476,54.58704659531895,39.064179330582974,0.0,0.0,68.71170454559507,55.905942977143994,39.947757443455934,0.0,92.74633707660041,0.0,0.0,0.0
460545.826,5934322.989,1642.846,F6,TopC,1,36,36,67.12492653829476,54.58704659531895,39.064179330582974,0.0,0.0,68.71170454559507,55.905942977143994,39.947757443455934,0.0,92.74633707660041,0.0,0.0,0.0
460583.344,5934621.742,1641.413,F6,TopC,1,37,39,63.35800987709662,50.105836970171914,38.77682964225964,0.0,0.0,65.76021200686274,51.94734640077054,40.31799760299475,0.0,87.33504456157698,0.0,0.0,0.0
